:START_ID(Process),:END_ID(File)
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_vfrdutz5.0ai.ps1
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\fja2je5y\fja2je5y.cmdline
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\fja2je5y\fja2je5y.dll
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\lqqclsr4\lqqclsr4.cmdline
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\lqqclsr4\lqqclsr4.dll
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\mgd45ctd\mgd45ctd.cmdline
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\mgd45ctd\mgd45ctd.dll
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\o3vr4vrv\o3vr4vrv.cmdline
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\o3vr4vrv\o3vr4vrv.dll
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\pz1nznyr\pz1nznyr.cmdline
e339b6fe-d30c-68d4-0a12-000000000a00,C:\Users\windows\AppData\Local\Temp\pz1nznyr\pz1nznyr.dll
e339b6fe-d30c-68d4-0c12-000000000a00,C:\Users\windows\AppData\Local\Temp\lqqclsr4\lqqclsr4.dll
e339b6fe-d30c-68d4-0e12-000000000a00,C:\Users\windows\AppData\Local\Temp\o3vr4vrv\o3vr4vrv.dll
e339b6fe-d30c-68d4-0f12-000000000a00,C:\Users\windows\AppData\Local\Temp\og4bdnfj\og4bdnfj.dll
e339b6fe-d30c-68d4-1112-000000000a00,C:\Users\windows\AppData\Local\Temp\fja2je5y\fja2je5y.dll
e339b6fe-d30c-68d4-1412-000000000a00,C:\Users\windows\AppData\Local\Temp\0od4bryp\0od4bryp.dll
e339b6fe-d30c-68d4-1612-000000000a00,C:\Users\windows\AppData\Local\Temp\34ycgnlu\34ycgnlu.dll
e339b6fe-d30d-68d4-1812-000000000a00,C:\Users\windows\AppData\Local\Temp\pz1nznyr\pz1nznyr.dll
e339b6fe-d30d-68d4-1a12-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_3xbjhybf.2v3.ps1
e339b6fe-d30d-68d4-1c12-000000000a00,C:\Users\windows\AppData\Local\Temp\4vmnobmy\4vmnobmy.dll
e339b6fe-d30d-68d4-2012-000000000a00,C:\Users\windows\AppData\Local\Temp\mgd45ctd\mgd45ctd.dll
e339b6fe-d30d-68d4-2412-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_t5a2die1.qf0.ps1
e339b6fe-d30d-68d4-2612-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_kkfcsezj.5ge.ps1
e339b6fe-d30f-68d4-2a12-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_0dyjhz3k.ese.ps1
e339b6fe-d310-68d4-2c12-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_o3elmrzg.kmy.ps1
e339b6fe-d310-68d4-3012-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_3swkii15.aot.ps1
e339b6fe-d312-68d4-3412-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_5x2smh2h.aks.ps1
e339b6fe-d314-68d4-3812-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_4wn2zjgc.4kh.ps1
e339b6fe-d314-68d4-4112-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_work2c1s.arw.ps1
e339b6fe-d326-68d4-4b12-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_evle1hvf.q1k.ps1
e339b6fe-d333-68d4-5b12-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_ztag5mc5.mq4.ps1
e339b6fe-d3c5-68d4-b412-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_gckxqvjj.xzw.ps1
e339b6fe-d3c5-68d4-b612-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_2v0u0dui.4t2.ps1
e339b6fe-d3c5-68d4-b812-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_fkace4cd.xmi.ps1
e339b6fe-d3c5-68d4-ba12-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_oqihqva0.c4k.ps1
e339b6fe-d3c5-68d4-bc12-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_j0el4ucr.len.ps1
e339b6fe-d3c5-68d4-be12-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_tuozode0.ajk.ps1
e339b6fe-d3c5-68d4-c012-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_2abop5r2.ke5.ps1
e339b6fe-d3c5-68d4-c212-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_5rtftgry.apc.ps1
e339b6fe-d3c5-68d4-c412-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_j5gthcbv.v20.ps1
e339b6fe-d3c5-68d4-c612-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_eh05dow0.n24.ps1
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_w4bclxkt.ri3.ps1
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\D3DCompiler_47.dll
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\chrome.dll
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\chrome.exe
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\chrome_elf.dll
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\chrome_proxy.exe
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\chrome_pwa_launcher.exe
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\chrome_wer.dll
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\elevation_service.exe
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\eventlog_provider.dll
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\interactive_ui_tests.exe
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\libEGL.dll
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\libGLESv2.dll
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\mojo_core.dll
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\notification_helper.exe
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\vk_swiftshader.dll
e339b6fe-d3c8-68d4-0013-000000000a00,C:\Users\windows\AppData\Local\Temp\chrome-win\vulkan-1.dll
e339b6fe-d3c8-68d4-f012-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_xnnjlfad.3ha.ps1
e339b6fe-d3c8-68d4-f212-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_mgtk4be5.a3c.ps1
e339b6fe-d3c8-68d4-fa12-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_vgmuriyj.0jp.ps1
e339b6fe-d3c9-68d4-2013-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_vdq1zr5h.jwb.ps1
e339b6fe-d3c9-68d4-2513-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_nkm4o4vc.lnc.ps1
e339b6fe-d3c9-68d4-2e13-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_bwmleoer.gpu.ps1
e339b6fe-d3c9-68d4-3013-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_ft5mfgxs.4kc.ps1
e339b6fe-d3c9-68d4-3513-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_vsyk0ic2.upe.ps1
e339b6fe-d3ca-68d4-3713-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_mukil3xp.k0z.ps1
e339b6fe-d3ca-68d4-3913-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_zre0y0kx.ks4.ps1
e339b6fe-d3ca-68d4-3b13-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_u5ajvyrz.x1c.ps1
e339b6fe-d3d3-68d4-4513-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_vxeystk3.oqg.ps1
e339b6fe-d3dd-68d4-5313-000000000a00,C:\ProgramData\Microsoft\Windows\WER\Temp\WER.bc08f533-3203-401c-8835-256287eb7e06.tmp.dmp
e339b6fe-d3df-68d4-5513-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_ahleigc3.rxz.ps1
e339b6fe-d3e0-68d4-5713-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_cpmrubho.czr.ps1
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\478b34ca-d0d7-4f2d-90f8-c00ad9459ece.tmp
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\8bafcb07-a059-40c3-925a-8a4c2ff99282.tmp
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\AutofillStrikeDatabase\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\BudgetDatabase\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Code Cache\webui_js\index-dir\temp-index
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Download Service\EntryDB\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Extension State\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Feature Engagement Tracker\AvailabilityDB\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Feature Engagement Tracker\EventDB\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\GCM Store\Encryption\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Local Storage\leveldb\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\PersistentOriginTrials\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Segmentation Platform\SegmentInfoDB\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Segmentation Platform\SignalDB\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Segmentation Platform\SignalStorageConfigDB\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Session Storage\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Site Characteristics Database\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Sync Data\LevelDB\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\c0ed19aa-5c3b-4e5b-9fe5-c8f547d05cbd.tmp
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\commerce_subscription_db\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\coupon_db\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\optimization_guide_hint_cache_store\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\shared_proto_db\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\shared_proto_db\metadata\LOG
e339b6fe-d3fd-68d4-6c13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\a6cc8ef8-d421-45c8-bda9-b1e93edb6dac.tmp
e339b6fe-d3fd-68d4-6f13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Network\18af7959-e1d8-4d41-be20-61e3a835256b.tmp
e339b6fe-d3fd-68d4-6f13-000000000a00,C:\Users\windows\AppData\Local\Chromium\User Data\Default\Network\2881880c-8b4d-4d24-869e-ce918043cc61.tmp
e339b6fe-d49a-68d4-d113-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_i3xznqg0.owz.ps1
e339b6fe-d49a-68d4-d313-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_yi11kwc2.pi1.ps1
e339b6fe-d49a-68d4-d513-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_vvjjc4rx.rgn.ps1
e339b6fe-d49a-68d4-d713-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_qsljprww.5yo.ps1
e339b6fe-d49a-68d4-d913-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_ofgcjvfk.sac.ps1
e339b6fe-d49a-68d4-db13-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_ujmeamgo.b51.ps1
e339b6fe-d49a-68d4-dd13-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_2uyzf5g4.wdt.ps1
e339b6fe-d49a-68d4-df13-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_ngaff4yw.ce3.ps1
e339b6fe-d49a-68d4-e113-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_iitxj1km.j3w.ps1
e339b6fe-d49a-68d4-e313-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_pvf3lsio.3fh.ps1
e339b6fe-d49c-68d4-1414-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_ysjchfsr.kag.ps1
e339b6fe-d49d-68d4-1d14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_jtuqn4o5.yw1.ps1
e339b6fe-d49d-68d4-2314-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_q3cu2dbw.1en.ps1
e339b6fe-d49d-68d4-2614-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_h5q2ym4j.0wu.ps1
e339b6fe-d49d-68d4-2b14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_mkmav1ml.ufs.ps1
e339b6fe-d49d-68d4-2b14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_seigu5sx.1vi.ps1
e339b6fe-d49f-68d4-5814-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_dg5aagrw.3hx.ps1
e339b6fe-d49f-68d4-5a14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_phzmqdd0.1es.ps1
e339b6fe-d4a0-68d4-5c14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_vbk1iuge.mix.ps1
e339b6fe-d4a0-68d4-5c14-000000000a00,C:\Users\windows\Downloads\edgebrowsinghistory.txt
e339b6fe-d4a0-68d4-5f14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_0fablgbs.kir.ps1
e339b6fe-d4a0-68d4-5f14-000000000a00,C:\Users\windows\Downloads\chromebrowsinghistory.txt
e339b6fe-d4a0-68d4-6514-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_za3uqidl.4oj.ps1
e339b6fe-d4a0-68d4-6a14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_2lpkbl2y.4qn.ps1
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\3chfhwjj\3chfhwjj.cmdline
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\3chfhwjj\3chfhwjj.dll
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_c3wybve3.ut5.ps1
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\acxkgih4\acxkgih4.cmdline
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\acxkgih4\acxkgih4.dll
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\i1va0yn3\i1va0yn3.cmdline
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\i1va0yn3\i1va0yn3.dll
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\kmvqnanr\kmvqnanr.cmdline
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\kmvqnanr\kmvqnanr.dll
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\qiewmab3\qiewmab3.cmdline
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\qiewmab3\qiewmab3.dll
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\rbex5bn4\rbex5bn4.cmdline
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\rbex5bn4\rbex5bn4.dll
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\v0ze1qa3\v0ze1qa3.cmdline
e339b6fe-d4a1-68d4-6d14-000000000a00,C:\Users\windows\AppData\Local\Temp\v0ze1qa3\v0ze1qa3.dll
e339b6fe-d4a1-68d4-6f14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_ijm0ot0m.ph2.ps1
e339b6fe-d4a1-68d4-7114-000000000a00,C:\Users\windows\AppData\Local\Temp\v0ze1qa3\v0ze1qa3.dll
e339b6fe-d4a1-68d4-7314-000000000a00,C:\Users\windows\AppData\Local\Temp\rbex5bn4\rbex5bn4.dll
e339b6fe-d4a1-68d4-7514-000000000a00,C:\Users\windows\AppData\Local\Temp\i1va0yn3\i1va0yn3.dll
e339b6fe-d4a1-68d4-7914-000000000a00,C:\Users\windows\AppData\Local\Temp\acxkgih4\acxkgih4.dll
e339b6fe-d4a1-68d4-7b14-000000000a00,C:\Users\windows\AppData\Local\Temp\3chfhwjj\3chfhwjj.dll
e339b6fe-d4a1-68d4-7d14-000000000a00,C:\Users\windows\AppData\Local\Temp\qiewmab3\qiewmab3.dll
e339b6fe-d4a2-68d4-7f14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_dkids1fy.1dz.ps1
e339b6fe-d4a2-68d4-8114-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_mjigi5et.s0v.ps1
e339b6fe-d4a2-68d4-8814-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_zlg4gxsa.f2o.ps1
e339b6fe-d4a3-68d4-9a14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_lvvucr52.cwy.ps1
e339b6fe-d4a3-68d4-9c14-000000000a00,C:\Users\windows\AppData\Local\Temp\ie4uinit.exe
e339b6fe-d4a4-68d4-a114-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_1y045ydr.cik.ps1
e339b6fe-d4a4-68d4-a114-000000000a00,C:\test\explorer.exe
e339b6fe-d4a5-68d4-b114-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_zd3ft2o4.gqg.ps1
e339b6fe-d4a5-68d4-b314-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_wlkezzwi.n03.ps1
e339b6fe-d4a5-68d4-b614-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_myf5beep.dda.ps1
e339b6fe-d4a6-68d4-b814-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_wu1ayszo.jqj.ps1
e339b6fe-d4a6-68d4-b814-000000000a00,C:\Users\windows\AppData\Local\Temp\a.exe
e339b6fe-d4aa-68d4-bf14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_vi35xyqd.yux.ps1
e339b6fe-d4b0-68d4-cc14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_tmxynrzq.3vq.ps1
e339b6fe-d4b0-68d4-ce14-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_ekxngqf0.zhd.ps1
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\Test.chm
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_neg4ubo5.qpo.ps1
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\aeqmej5s\aeqmej5s.cmdline
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\aeqmej5s\aeqmej5s.dll
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\bx1ttyui\bx1ttyui.cmdline
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\bx1ttyui\bx1ttyui.dll
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\c0lrf1rt\c0lrf1rt.cmdline
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\c0lrf1rt\c0lrf1rt.dll
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\duu41dwk\duu41dwk.cmdline
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\duu41dwk\duu41dwk.dll
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\hd2jqikr\hd2jqikr.cmdline
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\hd2jqikr\hd2jqikr.dll
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\hy4ivne3\hy4ivne3.cmdline
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\hy4ivne3\hy4ivne3.dll
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\j225mdpu\j225mdpu.cmdline
e339b6fe-d4ba-68d4-d914-000000000a00,C:\Users\windows\AppData\Local\Temp\j225mdpu\j225mdpu.dll
e339b6fe-d4bb-68d4-db14-000000000a00,C:\Users\windows\AppData\Local\Temp\c0lrf1rt\c0lrf1rt.dll
e339b6fe-d4bb-68d4-dd14-000000000a00,C:\Users\windows\AppData\Local\Temp\j225mdpu\j225mdpu.dll
e339b6fe-d4bb-68d4-df14-000000000a00,C:\Users\windows\AppData\Local\Temp\aeqmej5s\aeqmej5s.dll
e339b6fe-d4bb-68d4-e114-000000000a00,C:\Users\windows\AppData\Local\Temp\duu41dwk\duu41dwk.dll
e339b6fe-d4bb-68d4-e314-000000000a00,C:\Users\windows\AppData\Local\Temp\bx1ttyui\bx1ttyui.dll
e339b6fe-d4bb-68d4-e514-000000000a00,C:\Users\windows\AppData\Local\Temp\hy4ivne3\hy4ivne3.dll
e339b6fe-d4bb-68d4-e714-000000000a00,C:\Users\windows\AppData\Local\Temp\hd2jqikr\hd2jqikr.dll
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\24yydjne\24yydjne.cmdline
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\24yydjne\24yydjne.dll
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\Test.chm
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\__PSScriptPolicyTest_f4gk2zde.yer.ps1
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\gevlrtim\gevlrtim.cmdline
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\gevlrtim\gevlrtim.dll
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\gln10h5w\gln10h5w.cmdline
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\gln10h5w\gln10h5w.dll
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\guu0lzfj\guu0lzfj.cmdline
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\guu0lzfj\guu0lzfj.dll
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\nuw0t4br\nuw0t4br.cmdline
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\nuw0t4br\nuw0t4br.dll
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\vlhrgp5a\vlhrgp5a.cmdline
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\vlhrgp5a\vlhrgp5a.dll
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\yewiza43\yewiza43.cmdline
e339b6fe-d4c6-68d4-f014-000000000a00,C:\Users\windows\AppData\Local\Temp\yewiza43\yewiza43.dll
e339b6fe-d4c6-68d4-f214-000000000a00,C:\Users\windows\AppData\Local\Temp\gevlrtim\gevlrtim.dll
e339b6fe-d4c6-68d4-f414-000000000a00,C:\Users\windows\AppData\Local\Temp\gln10h5w\gln10h5w.dll
e339b6fe-d4c6-68d4-f614-000000000a00,C:\Users\windows\AppData\Local\Temp\24yydjne\24yydjne.dll
